0.000000    1.8000000e-15 
0.004500    1.8000000e-15 
0.009000    1.8000000e-15 
0.013500    1.7914634e-15 
0.018000    1.7804878e-15 
0.022500    1.7695122e-15 
0.027000    1.7585366e-15 
0.031500    1.7475610e-15 
0.036000    1.7365854e-15 
0.040500    1.7256098e-15 
0.045000    1.7146341e-15 
0.049500    1.7036585e-15 
0.054000    1.6926829e-15 
0.058500    1.6817073e-15 
0.063000    1.6707317e-15 
0.067500    1.6597561e-15 
0.072000    1.6487805e-15 
0.076500    1.6378049e-15 
0.081000    1.6268293e-15 
0.085500    1.6158537e-15 
0.090000    1.6048780e-15 
0.094500    1.5939024e-15 
0.099000    1.5829268e-15 
0.103500    1.5719512e-15 
0.108000    1.5609756e-15 
0.112500    1.5500000e-15 
0.117000    1.5390244e-15 
0.121500    1.5280488e-15 
0.126000    1.5170732e-15 
0.130500    1.5060976e-15 
0.135000    1.4975182e-15 
0.139500    1.4919343e-15 
0.144000    1.4863504e-15 
0.148500    1.4807664e-15 
0.153000    1.4751825e-15 
0.157500    1.4695985e-15 
0.162000    1.4640146e-15 
0.166500    1.4584307e-15 
0.171000    1.4528467e-15 
0.175500    1.4472628e-15 
0.180000    1.4416788e-15 
0.184500    1.4360949e-15 
0.189000    1.4305109e-15 
0.193500    1.4249270e-15 
0.198000    1.4193431e-15 
0.202500    1.4137591e-15 
0.207000    1.4081752e-15 
0.211500    1.4025912e-15 
0.216000    1.3970073e-15 
0.220500    1.3914234e-15 
0.225000    1.3858394e-15 
0.229500    1.3802555e-15 
0.234000    1.3746715e-15 
0.238500    1.3690876e-15 
0.243000    1.3635036e-15 
0.247500    1.3579197e-15 
0.252000    1.3523358e-15 
0.256500    1.3467518e-15 
0.261000    1.3411679e-15 
0.265500    1.3355839e-15 
0.270000    1.3300000e-15 
0.274500    1.3250500e-15 
0.279000    1.3201000e-15 
0.283500    1.3151500e-15 
0.288000    1.3102000e-15 
0.292500    1.3052500e-15 
0.297000    1.3003000e-15 
0.301500    1.2953500e-15 
0.306000    1.2904000e-15 
0.310500    1.2854500e-15 
0.315000    1.2805000e-15 
0.319500    1.2755500e-15 
0.324000    1.2706000e-15 
0.328500    1.2656500e-15 
0.333000    1.2607000e-15 
0.337500    1.2557500e-15 
0.342000    1.2508000e-15 
0.346500    1.2458500e-15 
0.351000    1.2409000e-15 
0.355500    1.2359500e-15 
0.360000    1.2310000e-15 
0.364500    1.2260500e-15 
0.369000    1.2211000e-15 
0.373500    1.2161500e-15 
0.378000    1.2112000e-15 
0.382500    1.2062500e-15 
0.387000    1.2013000e-15 
0.391500    1.1963500e-15 
0.396000    1.1914000e-15 
0.400500    1.1864500e-15 
0.405000    1.1815000e-15 
0.409500    1.1765500e-15 
0.414000    1.1716000e-15 
0.418500    1.1666500e-15 
0.423000    1.1617000e-15 
0.427500    1.1567500e-15 
0.432000    1.1518000e-15 
0.436500    1.1468500e-15 
0.441000    1.1419000e-15 
0.445500    1.1369500e-15 
