## nn_pc		ne_pc			ni_pc			ndens			edens			idens			nr		nz		iniR_nt			iniR_ne			iniR_ni			ne0
10					1					5																				400		200		1.0					0.5					0.5					5e9
100					20				50																			400		200		1.0					0.5					0.5					5e9
1000				200				500																			400		200		1.0					0.5					0.5					5e9
10000				2000			5000																		400		200		1.0					0.5					0.5					5e9
100					20				50																			400		200		1.0					0.5					0.5					1e7
100					20				50																			400		200		1.0					0.5					0.5					5e7
100					20				50																			400		200		1.0					0.5					0.5					1e8
100					20				50																			400		200		1.0					0.5					0.5					5e8
